datetime,msn,location,daily_consumption_load,energy_supplied,energy_billed,Temperature (deg_C),,,,
05-01-2021 07:30,3F42A75F,Mumbai,1.66,1.68,1.62,28,,,,
05-01-2021 07:45,3F42A75F,Mumbai,3.28,3.39,3.31,15,,,,
05-01-2021 08:00,3F42A75F,Mumbai,1.8,2.02,1.79,17,,,,
05-01-2021 08:15,3F42A75F,Mumbai,1.71,1.97,1.76,36,,,,
05-01-2021 08:30,3F42A75F,Mumbai,3.39,3.45,3.34,23,,,,
05-01-2021 08:45,3F42A75F,Mumbai,4.65,4.82,4.71,18,,,,
05-01-2021 09:00,3F42A75F,Mumbai,3.18,3.24,3.15,14,,,,
05-01-2021 09:15,3F42A75F,Mumbai,0.95,1.07,0.94,17,,,,
05-01-2021 09:30,3F42A75F,Mumbai,2.69,2.93,2.64,13,,,,
05-01-2021 09:45,3F42A75F,Mumbai,4.17,4.76,4.13,15,,,,
05-01-2021 10:00,3F42A75F,Mumbai,1.12,1.3,1.17,40,,,,
05-01-2021 10:15,3F42A75F,Mumbai,2.28,2.41,2.22,31,,,,
05-01-2021 10:30,3F42A75F,Mumbai,3.59,3.7,3.48,11,,,,
05-01-2021 10:45,3F42A75F,Mumbai,2.74,2.92,2.77,25,,,,
05-01-2021 11:00,3F42A75F,Mumbai,1.08,1.16,1.1,39,,,,
05-01-2021 11:15,3F42A75F,Mumbai,4.38,4.42,4.29,21,,,,
05-01-2021 11:30,3F42A75F,Mumbai,0.46,0.55,0.48,23,,,,
05-01-2021 11:45,3F42A75F,Mumbai,1.85,2.13,1.84,22,,,,
05-01-2021 12:00,3F42A75F,Mumbai,0.91,1.1,0.94,30,,,,
05-01-2021 12:15,3F42A75F,Mumbai,3.98,4.35,3.82,24,,,,
05-01-2021 12:30,3F42A75F,Mumbai,2.14,2.28,2.08,38,,,,
05-01-2021 12:45,3F42A75F,Mumbai,3.66,4.38,3.82,14,,,,
05-01-2021 13:00,3F42A75F,Mumbai,2.73,3.02,2.7,28,,,,
05-01-2021 13:15,3F42A75F,Mumbai,0.84,0.87,0.84,40,,,,
05-01-2021 13:30,3F42A75F,Mumbai,0.9,0.93,0.93,15,,,,
05-01-2021 13:45,3F42A75F,Mumbai,0.68,0.74,0.69,40,,,,
05-01-2021 14:00,3F42A75F,Mumbai,2.63,2.91,2.69,23,,,,
05-01-2021 14:15,3F42A75F,Mumbai,3.11,3.05,3,26,,,,
05-01-2021 14:30,3F42A75F,Mumbai,4.49,4.88,4.45,10,,,,
05-01-2021 14:45,3F42A75F,Mumbai,1.21,1.31,1.2,17,,,,
05-01-2021 15:00,3F42A75F,Mumbai,1.34,1.33,1.3,37,,,,
05-01-2021 15:15,3F42A75F,Mumbai,2.82,2.85,2.83,20,,,,
05-01-2021 15:30,3F42A75F,Mumbai,0.8,0.98,0.84,22,,,,
05-01-2021 15:45,3F42A75F,Mumbai,1.81,1.9,1.73,33,,,,
05-01-2021 16:00,3F42A75F,Mumbai,3.44,3.71,3.37,20,,,,
05-01-2021 16:15,3F42A75F,Mumbai,4.29,4.85,4.19,15,,,,
05-01-2021 16:30,3F42A75F,Mumbai,2.8,2.93,2.71,37,,,,
05-01-2021 16:45,3F42A75F,Mumbai,1.03,1.1,1.02,38,,,,
05-01-2021 17:00,3F42A75F,Mumbai,0.47,0.52,0.47,28,,,,
05-01-2021 17:15,3F42A75F,Mumbai,3.54,3.99,3.44,34,,,,
05-01-2021 17:30,3F42A75F,Mumbai,4.94,4.91,4.81,29,,,,
05-01-2021 17:45,3F42A75F,Mumbai,1,1.16,1.03,10,,,,
05-01-2021 18:00,3F42A75F,Mumbai,3.91,3.95,3.92,31,,,,
05-01-2021 18:15,3F42A75F,Mumbai,4.23,4.89,4.41,33,,,,
05-01-2021 18:30,3F42A75F,Mumbai,2.7,2.76,2.67,27,,,,
05-01-2021 18:45,3F42A75F,Mumbai,4.11,4.82,4.32,40,,,,
05-01-2021 19:00,3F42A75F,Mumbai,2.17,2.3,2.26,38,,,,
05-01-2021 19:15,3F42A75F,Mumbai,3.19,3.49,3.11,21,,,,
05-01-2021 19:30,3F42A75F,Mumbai,1.29,1.34,1.3,26,,,,
05-01-2021 19:45,3F42A75F,Mumbai,3.66,4.06,3.82,12,,,,
05-01-2021 20:00,3F42A75F,Mumbai,4.18,4.17,4.04,21,,,,
05-01-2021 20:15,3F42A75F,Mumbai,3.27,3.76,3.41,24,,,,
05-01-2021 20:30,3F42A75F,Mumbai,3.14,3.53,3.24,34,,,,
05-01-2021 20:45,3F42A75F,Mumbai,3.59,3.8,3.49,33,,,,
05-01-2021 21:00,3F42A75F,Mumbai,4.06,4.17,3.88,32,,,,
05-01-2021 21:15,3F42A75F,Mumbai,0.87,1.02,0.88,16,,,,
05-01-2021 21:30,3F42A75F,Mumbai,2.89,3.05,2.93,34,,,,
05-01-2021 21:45,3F42A75F,Mumbai,2.13,2.14,2.12,27,,,,
05-01-2021 22:00,3F42A75F,Mumbai,3.71,3.67,3.56,36,,,,
05-01-2021 22:15,3F42A75F,Mumbai,2.9,3.38,2.88,25,,,,
05-01-2021 22:30,3F42A75F,Mumbai,0.58,0.67,0.59,38,,,,
05-01-2021 22:45,3F42A75F,Mumbai,3.44,4.02,3.54,10,,,,
05-01-2021 23:00,3F42A75F,Mumbai,4.95,4.93,4.79,33,,,,
05-01-2021 23:15,3F42A75F,Mumbai,3.16,3.83,3.29,21,,,,
05-01-2021 23:30,3F42A75F,Mumbai,3.43,4.07,3.51,27,,,,
05-01-2021 23:45,3F42A75F,Mumbai,1.64,1.78,1.66,33,,,,
